ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,adjust
603986.SH,20260508,340.505631,342.802297,331.318969,333.615634,349.652351,-16.036717,-4.586475,440832.730000,14821436.654000,5.647900,qfq
603986.SH,20260511,349.592438,366.977198,346.506918,361.604998,333.615634,27.989363,8.389704,575079.070000,20673848.905000,5.647900,qfq
603986.SH,20260512,361.614983,361.674896,348.693743,353.037437,361.604998,-8.567561,-2.369315,405595.510000,14360590.982000,5.647900,qfq
603986.SH,20260513,343.501282,366.178358,338.838052,364.470837,353.037437,11.433400,3.238580,484982.840000,17127399.574000,5.647900,qfq
603986.SH,20260514,364.520764,372.958514,354.475349,355.673609,364.470837,-8.797228,-2.413699,408364.640000,14829461.848000,5.647900,qfq
603986.SH,20260515,352.488234,383.443291,344.979136,374.795846,355.673609,19.122237,5.376344,624368.110000,22792196.753000,5.647900,qfq
603986.SH,20260518,407.987656,412.271437,395.765401,399.420095,374.795846,24.624249,6.570043,687984.340000,27876373.984000,5.647900,qfq
603986.SH,20260519,389.434593,409.405597,379.469061,403.973484,399.420095,4.553389,1.140000,553101.110000,21805396.340000,5.647900,qfq
603986.SH,20260520,407.408497,444.374827,407.208787,444.374827,403.973484,40.401343,10.000989,610125.550000,26523529.101000,5.647900,qfq
603986.SH,20260521,444.374827,464.156107,426.710473,431.273848,444.374827,-13.100979,-2.948182,632397.680000,28199401.936000,5.647900,qfq
603986.SH,20260522,447.350507,472.304277,438.363554,468.060438,431.273848,36.786591,8.529752,637968.890000,28932072.443000,5.647900,qfq
603986.SH,20260525,477.416854,514.862488,460.331660,514.852503,468.060438,46.792064,9.997013,593614.110000,29387713.836000,5.647900,qfq
603986.SH,20260526,510.000000,538.020000,491.200000,526.220000,514.850000,11.370000,2.208410,643383.920000,33017657.438000,5.656100,qfq
603986.SH,20260527,541.000000,552.820000,500.000000,514.180000,526.220000,-12.040000,-2.288016,667260.410000,35341222.581000,5.656100,qfq
603986.SH,20260528,495.000000,499.500000,470.000000,483.000000,514.180000,-31.180000,-6.064024,623792.200000,30240489.779000,5.656100,qfq
603986.SH,20260529,492.660000,496.000000,464.910000,467.010000,483.000000,-15.990000,-3.310559,558125.420000,26715074.211000,5.656100,qfq
603986.SH,20260601,476.000000,489.960000,455.000000,468.000000,467.010000,0.990000,0.211987,521586.480000,24676174.086000,5.656100,qfq
603986.SH,20260602,471.000000,480.660000,448.110000,474.690000,468.000000,6.690000,1.429487,490192.770000,23013728.744000,5.656100,qfq
603986.SH,20260603,478.890000,510.000000,477.000000,492.230000,474.690000,17.540000,3.695043,581929.780000,28838934.890000,5.656100,qfq
603986.SH,20260604,487.050000,538.000000,485.010000,529.310000,492.230000,37.080000,7.533064,563350.880000,29302244.793000,5.656100,qfq
603986.SH,20260605,507.000000,519.800000,484.900000,488.000000,529.310000,-41.310000,-7.804500,547135.420000,27565110.091000,5.656100,qfq
603986.SH,20260608,461.110000,490.700000,451.000000,474.010000,488.000000,-13.990000,-2.866803,434474.740000,20573934.017000,5.656100,qfq
603986.SH,20260609,493.000000,502.880000,477.030000,500.500000,474.010000,26.490000,5.588490,419683.330000,20592669.384000,5.656100,qfq
603986.SH,20260610,489.110000,497.260000,475.650000,480.840000,500.500000,-19.660000,-3.928072,329972.100000,15988381.630000,5.656100,qfq
603986.SH,20260611,480.520000,486.000000,471.000000,483.500000,480.840000,2.660000,0.553199,296991.430000,14211235.696000,5.656100,qfq
603986.SH,20260612,508.000000,510.000000,481.000000,481.470000,483.500000,-2.030000,-0.419855,407085.440000,20201561.530000,5.656100,qfq
603986.SH,20260615,494.970000,519.000000,476.660000,518.000000,481.470000,36.530000,7.587181,475784.480000,23934989.159000,5.656100,qfq
603986.SH,20260616,526.000000,542.840000,517.710000,532.760000,518.000000,14.760000,2.849421,427785.070000,22673887.613000,5.656100,qfq
603986.SH,20260617,521.000000,586.040000,521.000000,586.040000,532.760000,53.280000,10.000751,568000.300000,31598894.526000,5.656100,qfq
603986.SH,20260618,594.000000,644.640000,586.600000,629.000000,586.040000,42.960000,7.330558,591573.180000,37016387.910000,5.656100,qfq
603986.SH,20260622,643.000000,689.700000,635.000000,689.700000,629.000000,60.700000,9.650238,525830.950000,34699907.688000,5.656100,qfq
603986.SH,20260623,680.000000,688.800000,636.000000,640.990000,689.700000,-48.710000,-7.062491,592913.790000,39089605.510000,5.656100,qfq
603986.SH,20260624,641.000000,705.090000,630.930000,705.090000,640.990000,64.100000,10.000156,598219.310000,39944848.281000,5.656100,qfq
603986.SH,20260625,740.000000,775.390000,735.000000,775.210000,705.090000,70.120000,9.944830,508678.360000,38432771.374000,5.656100,qfq
603986.SH,20260626,753.000000,779.000000,732.520000,770.000000,775.210000,-5.210000,-0.672076,493925.620000,37418302.893000,5.656100,qfq
603986.SH,20260629,779.000000,846.660000,750.000000,840.000000,770.000000,70.000000,9.090909,541208.830000,43149934.642000,5.656100,qfq
603986.SH,20260630,810.000000,833.000000,781.110000,815.000000,840.000000,-25.000000,-2.976190,449646.790000,36399346.133000,5.656100,qfq
603986.SH,20260701,803.000000,843.380000,753.000000,772.010000,815.000000,-42.990000,-5.274847,539702.170000,43202850.798000,5.656100,qfq
603986.SH,20260702,721.000000,731.990000,694.810000,694.810000,772.010000,-77.200000,-9.999870,452436.410000,32120680.671000,5.656100,qfq
603986.SH,20260703,672.540000,717.660000,642.350000,677.770000,694.810000,-17.040000,-2.452469,623522.150000,42673730.269000,5.656100,qfq
603986.SH,20260706,690.000000,694.990000,630.000000,654.290000,677.770000,-23.480000,-3.464302,601502.280000,39768631.633000,5.656100,qfq
603986.SH,20260707,625.000000,646.200000,607.000000,620.000000,654.290000,-34.290000,-5.240795,515651.410000,32272585.837000,5.656100,qfq
